index,marca,fecha_alerta,fecha_vencimiento,mes,status,plazo_de_gestion,sucursal,canal,vendedor_rc,responsable_de_gestionar_alerta,cliente,vin,vehículo,satisfaccion_inicial,recomendacion_inicial,incidente_o_retorno_inicial,categoria,causas,puesto_involucrado,tiempo_de_respuesta_dias,estado,resp_alerta,tipo_de_alerta
7697,Marca 1,2018-10-19,2018-10-22,Octubre,GESTIONADO,A TIEMPO,Sucursal 1,PA,c6e4059e75cbec6d597fb1ad66821a25,ee28ab9178472ff97059aeddc36de287,75f2c3deeceae9fbe7618d26794c396b,ddebf99ac416a17ae103113548592b5d,088780a88301f7543f713066cc4771a5,10.0,10.0,NO,Varios,Asesoramiento: Plazos de entrega; Accesorios: Bonificacion no reconocida,Entrega Administrativa,0.9913140616450848,REVERTIDO,Responsable 2,OBSERVACION
7698,Marca 1,2018-10-19,2018-10-22,Octubre,SIN GESTION,Sin Tratamiento,Sucursal 1,PV,3fdcf47c29f7993066bc6cc69e1447d9,5ddb224ccc347d0bd21137b0bf52130e,94cb197aee0e9af48f8113c7e484402f,0df4aee3499c354e081f67ff20903d3f,93ae83899af768334d82e1601748211f,9.0,10.0,NO,Varios,Disconformidad con el Fabricante: Disponibilidad de repuestos; Reclamos al Taller: Disconformidad sobre el trabajo realizado; Turnos: Disponibilidad de turnos,Repuestos,0.002006200984862261,SIN RESPUESTA,Responsable 1,OBSERVACION
7699,Marca 1,2018-10-19,2018-10-22,Octubre,GESTIONADO,FUERA DE PLAZO,Sucursal 1,PV,246e89c6fcd93a60463be9821f1d0d5d,246e89c6fcd93a60463be9821f1d0d5d,cae46cbd63c3b8ad9c7477766746fa09,9ab9dc4c92209db9723fb864245d3dd0,afee97063896539480a5565756d32aee,10.0,9.0,NO,Varios,Instalaciones: Confort; Asesoramiento: Consultas pendientes del Cliente,Asesor,0.9915876345066568,GESTIONADO,Responsable 2,OBSERVACION
7700,Marca 1,2018-10-19,2018-10-22,Octubre,SIN GESTION,Sin Tratamiento,Sucursal 1,PV,3fdcf47c29f7993066bc6cc69e1447d9,5ddb224ccc347d0bd21137b0bf52130e,0ed085883bae8f0f0876399bfad8c89c,30a522b249cde74c0f4fe73895a80a44,f33be1f14dc5f54c5721fda022c1e966,10.0,10.0,NO,Asesoramiento,"Consultas pendientes del Cliente, En la devolución del taller",Asesor,0.002006200984862261,SIN RESPUESTA,Responsable 2,OBSERVACION
7704,Marca 2,2018-10-19,2018-10-22,Octubre,GESTIONADO,FUERA DE PLAZO,Sucursal 2,PA,94649e053a2416e5ce9c3b2b321cda6e,28e707f26040f11bf692fac8cb10fc5f,5f67089b407748cda928b26af652367e,32327f6daf649ae7bc50e21cbdce188c,bbed1d554ddd5e452cf078145b0f5c13,10.0,10.0,NO,Asesoramiento,Consultas pendientes del Cliente,Entrega Fisica,0.9913824548604778,GESTIONADO,Responsable 2,OBSERVACION
7705,Marca 2,2018-10-19,2018-10-22,Octubre,GESTIONADO,FUERA DE PLAZO,Sucursal 2,PV,98121103244efaa75ab3c23947aae1b6,98121103244efaa75ab3c23947aae1b6,fa7215e99ed79f97992d9fd2cbfbaf5f,e681fc681884c0677928104dec397792,f23f28305a6cc0c3813b6f99f0dfcd70,9.0,9.0,NO,Disconformidad con el fabricante,Políticas de precios,Asesor,0.9913368593835492,GESTIONADO,Responsable 1,OBSERVACION
7706,Marca 2,2018-10-19,2018-10-22,Octubre,SIN GESTION,Sin Tratamiento,Sucursal 2,PV,23f72dbd944a5eb87ec78e5155714206,99ecd058d4a226fb70277b87e25c583d,043addedf41319cfa008affc5e36edcd,5cda00f84729637814c47f8bebdbd8a2,7814d96b3c8767793214ecb3297d9ece,10.0,10.0,NO,Instalaciones,"Confort, Infraestructura",Asesor,0.002006200984862261,SIN RESPUESTA,Responsable 1,OBSERVACION
7707,Marca 4,2018-10-19,2018-10-22,Octubre,GESTIONADO,FUERA DE PLAZO,Sucursal 2,PV,02a18f85af5adc433baf39ff903fcb4a,541baaea2fcc5fbd24cdc456c3b9f5bd,739e54f46fb731e99f423901c14b49ec,42f49a328816493f07883401d0dfdfb0,c2d72aa2fa2bb1303509cfd181fe2f6c,9.0,9.0,SI,Varios,"Disconformidad con el Fabricante: Disconformidad con el producto, Disponibilidad de repuestos; Lavado: Vehículo mal lavado",Asesor,0.9913824548604778,GESTIONADO,Responsable 1,OBSERVACION
7708,Marca 1,2018-10-19,2018-10-23,Octubre,GESTIONADO,A TIEMPO,Sucursal 2,PA,27618,16adec4b7868b7f3c0b3f613288ff590,65b1b3d0cc30cbe9db951a6e7e735462,18c6c282d13e240ae515e61162167ed8,1c4b444fbf0ca1986085ac7076ab6d7a,7.0,9.0,NO,Asesoramiento,"Sobre el funcionamiento de la unidad en la entrega, Omisión/error en la sucripcion o en la venta",Entrega Fisica,0.9913368593835492,REVERTIDO,Responsable 1,BAJA CALIFICACION
7709,Marca 1,2018-10-19,2018-10-23,Octubre,GESTIONADO,A TIEMPO,Sucursal 2,VN,2d81c6b206429e0d89fbb6f4c59d62e3,16adec4b7868b7f3c0b3f613288ff590,b8c7ea2079cdea0f07911d75dd1572dc,3cb930abcdb7a9c40783e449db653c29,bf1f0d902e73fba269132f04d2598043,-1.0,-1.0,SI,Vehículo entregado en malas condiciones,Fallas en el funcionamiento del equipamiento,Alistaje,0.9913368593835492,INCONTACTABLE,Responsable 2,BAJA CALIFICACION E INCIDENTE
7710,Marca 1,2018-10-19,2018-10-22,Octubre,GESTIONADO,FUERA DE PLAZO,Sucursal 2,PA,794ebccf5af11718ed64c7c8ddcb7b32,16adec4b7868b7f3c0b3f613288ff590,b6df9df19202ac9ba6c8aeb26c9c19ea,b62d39118d832aa7ac48564f401d7263,731ff673367f312cec42565370cbcdf8,9.0,9.0,NO,Varios,Vehículo Entregado en Malas Condiciones: Fallas en el funcionamiento del equipamiento; Asesoramiento: Plazos de entrega,Entrega Fisica,0.9913368593835492,REVERTIDO,Responsable 1,OBSERVACION
7711,Marca 1,2018-10-19,2018-10-23,Octubre,GESTIONADO,A TIEMPO,Sucursal 4,VN,ef800d62c328f704828a1fe5ba7afe2e,9191f548fbddac2459514ae759318987,fe5368bccfcc208263e8f3beeccf36f6,43d7a6cfb29c400b25b7090caf7431bd,f47d34469fd6c600d644a355ce066db3,8.0,9.0,NO,Varios,Asesoramiento: Equipamiento de la unidad; Condiciones de Atención del Personal: Otros,Ventas,0.9913368593835492,NO REVERTIDO,Responsable 2,BAJA CALIFICACION
7713,Marca 1,2018-10-19,2018-10-22,Octubre,GESTIONADO,A TIEMPO,Sucursal 3,PV,5e4dec9d960c15b2c561ceaf0e79b267,3228ebdbca7b438f8a6de1b3c6148abc,11a18007c6144ca6d98a27eb0009f5f3,7f8e94ce1405bf9abe8f29b45b7e8b0e,93ae83899af768334d82e1601748211f,9.0,9.0,NO,Lavado,Vehículo mal aspirado,Lavadero,0.9912456684296918,REVERTIDO,Responsable 1,OBSERVACION
7714,Marca 1,2018-10-19,2018-10-22,Octubre,SIN GESTION,Sin Tratamiento,Sucursal 3,PV,5e4dec9d960c15b2c561ceaf0e79b267,ccfef5b5fd1bd0b56c6ae83a761e9412,e747fd17e18a914864f4a91a86384817,e2fcb49b84dc9c8424c9e74038eabbeb,8bcbb2d76706e5e5a5d93b6a982a8574,10.0,9.0,NO,Asesoramiento,Financiación,Adjudicados,0.002006200984862261,SIN RESPUESTA,Responsable 2,OBSERVACION
7717,Marca 2,2018-10-22,2018-10-24,Octubre,GESTIONADO,FUERA DE PLAZO,Sucursal 1,PV,b50a919c66342a99687e80bc4d4299f5,b50a919c66342a99687e80bc4d4299f5,89d2bf62a2de65df40c3f2f921354a82,fa0caed58f4ba70a4cd5abfb42f7313e,3d85c93947db1628e87dac4dac75fd15,9.0,8.0,NO,Varios,Disconformidad con el Fabricante: Políticas de precios; Asesoramiento: Nuevo problema,Asesor,0.9913368593835492,INCONTACTABLE,Responsable 1,BAJA CALIFICACION
7720,Marca 2,2018-10-22,2018-10-24,Octubre,SIN GESTION,Sin Tratamiento,Sucursal 1,PV,7db10ce56f99e5425a2d429c7d394bdf,9ab44a00048683157543d680cbc60926,0edb5d2fd4f7fcf2d96f8927b071f4ed,12a5171d2a7997d5ada3a61ef4471490,6194873599d42aeb414bfb56958dff64,10.0,7.0,NO,Disconformidad con el fabricante,Políticas de precios,Asesor,0.0019378077694692801,SIN RESPUESTA,Responsable 2,BAJA CALIFICACION
7721,Marca 2,2018-10-22,2018-10-23,Octubre,SIN GESTION,Sin Tratamiento,Sucursal 1,VN,e77f22c9fb38d5db549cc9cb69668fc7,640a4cb710922f0fba448d1185d0acf0,ed7ccbc1abfb462ba7714c443cf5f48c,fe1e96b77edf24847971f581e9810013,05d148921c8bd00c88af38487e2a2188,10.0,10.0,NO,Asesoramiento,Seguro,Gestoria,0.0019378077694692801,SIN RESPUESTA,Responsable 2,OBSERVACION
7722,Marca 2,2018-10-22,2018-10-23,Octubre,GESTIONADO,FUERA DE PLAZO,Sucursal 1,PA,122a8edd79acc3317c88d3bbf8d91ffb,2f9a0b845c966612ade92ea89b1c8281,eab1172dbcbe3d54c8118dc428fd9929,0aec757a8aa3910bbb0200d81166d256,c65935dcb6c11212503acf402bca71d7,10.0,10.0,NO,Asesoramiento,Plazos de entrega,Adjudicados,0.9912912639066204,GESTIONADO,Responsable 1,OBSERVACION
7723,Marca 2,2018-10-22,2018-10-23,Octubre,GESTIONADO,FUERA DE PLAZO,Sucursal 1,PA,122a8edd79acc3317c88d3bbf8d91ffb,9579e8e5c7f40b138bc6cd908393f0b9,021b4bdb28b1e231726d1265e4c3b7d3,81609079b6cc524a1d83232bed2fc202,e14318789748a5d91e4acc61c0b8b21e,9.0,10.0,NO,Varios,Asesoramiento: Financiación; Error de Facturación: Otros,Entrega Administrativa,0.9912912639066204,GESTIONADO,Responsable 1,OBSERVACION
7724,Marca 2,2018-10-22,2018-10-23,Octubre,GESTIONADO,A TIEMPO,Sucursal 1,PV,21682ba91331decdbe91cd739e157aa8,21682ba91331decdbe91cd739e157aa8,3f8e9c094d2548dc011dd037e12cd6e3,c0cada1f4792c90a360e1821adbf8099,7c5b6874642b49c7c22a11cd3392e8ba,9.0,9.0,NO,Asesoramiento,Nuevo problema,Asesor,0.9912684661681558,GESTIONADO,Responsable 1,OBSERVACION
7725,Marca 2,2018-10-22,2018-10-23,Octubre,GESTIONADO,A TIEMPO,Sucursal 1,PV,b50a919c66342a99687e80bc4d4299f5,b50a919c66342a99687e80bc4d4299f5,a2fafc2bb926f01f86789bf39c4816a8,1db202bb0141f06d7952bed8b79950e0,7c5b6874642b49c7c22a11cd3392e8ba,9.0,10.0,NO,Lavado,Vehículo no lavado / aspirado,Lavadero,0.9912684661681558,GESTIONADO,Responsable 2,OBSERVACION
7726,Marca 2,2018-10-22,2018-10-23,Octubre,GESTIONADO,FUERA DE PLAZO,Sucursal 1,PV,7db10ce56f99e5425a2d429c7d394bdf,b50a919c66342a99687e80bc4d4299f5,f2fcffe8d7f7c571224595fbe52cf5b0,fe32659c5ceb027e9458351da6615fc2,b6220c7329905a89e5f26238ea80999e,9.0,10.0,SI,Varios,Reclamos al Taller: Trabajo parcial; Turnos: Disponibilidad de turnos,Taller,0.9913368593835492,GESTIONADO,Responsable 2,OBSERVACION
7739,Marca 4,2018-10-22,2018-10-24,Octubre,GESTIONADO,FUERA DE PLAZO,Sucursal 1,PV,fcf0a5545502f79c36e5ff43129890b3,6cc3f8a62d78e4e83a3b2e5c6f154cc7,ce63e65655e089a7bf9303743732e64b,919bf9cfd905373d3c13e8945af2d9a1,c5723a19e0a452f01eef625223317fd7,8.0,9.0,NO,Varios,"Disconformidad con el Fabricante: Condiciones de la garantía, Disconformidad con el producto; Asesoramiento: Disconformidad con experiencias pasadas",Asesor,0.9914052525989422,NO REVERTIDO,Responsable 1,BAJA CALIFICACION
7740,Marca 4,2018-10-22,2018-10-24,Octubre,GESTIONADO,A TIEMPO,Sucursal 1,PV,42e1f9e95497c534ffb082647285eef1,ec60714b7020be28434470da8de0c3f3,7c01e8124079856dd950b3baf63a3566,f3923157aa8ad33c7df1af836ea33e78,43e9b90c942233c3d03650eec93f789a,7.0,8.0,SI,Varios,"Reclamos al Taller: Mala reparación, Tiempo de inmovilización en el taller; Disconformidad con el Fabricante: Disponibilidad de repuestos",Taller,0.9912684661681558,NO REVERTIDO,Responsable 1,BAJA CALIFICACION Y RETORNO
7741,Marca 4,2018-10-22,2018-10-24,Octubre,GESTIONADO,A TIEMPO,Sucursal 1,PV,ff2ec0e40430914eb5e8b923d6116c8e,9128b011eb9b03828052658b38dc06ef,748278a0f32b7270c778bb7a01a4dfc8,37c860b00cfc04e65e3e34e8e6691569,c5723a19e0a452f01eef625223317fd7,-1.0,-1.0,SI,Varios,"Disconformidad con el Fabricante: Políticas de precios, Condiciones de la garantía; Condiciones Generales: Políticas de la empresa",Asesor,0.9912684661681558,NO REVERTIDO,Responsable 2,BAJA CALIFICACION Y RETORNO
7742,Marca 4,2018-10-22,2018-10-24,Octubre,GESTIONADO,A TIEMPO,Sucursal 1,PV,ff2ec0e40430914eb5e8b923d6116c8e,9128b011eb9b03828052658b38dc06ef,43f10585f85e2147c494cde4584aaf44,717a8ac3e98658d9dafd4dc55f434ab6,1c0efa682e6461e3ca25e679b07b30bc,8.0,10.0,NO,Comunicación,Falta de comunicación entre el personal,Asesor,0.9912684661681558,NO REVERTIDO,Responsable 2,BAJA CALIFICACION
7743,Marca 4,2018-10-22,2018-10-23,Octubre,GESTIONADO,FUERA DE PLAZO,Sucursal 1,PV,fcf0a5545502f79c36e5ff43129890b3,6cc3f8a62d78e4e83a3b2e5c6f154cc7,9159754a20dc082fef901b63c43a7e11,5290cca6b1f5c6054619e0e6c38a47f7,dafa4042195355a871b0cea63d5d2331,9.0,10.0,NO,Varios,Disconformidad con el Fabricante: Disconformidad con el producto; Asesoramiento: Disconformidad con experiencias pasadas,Asesor,0.9913140616450848,GESTIONADO,Responsable 1,OBSERVACION
7744,Marca 4,2018-10-22,2018-10-23,Octubre,GESTIONADO,FUERA DE PLAZO,Sucursal 1,PV,c2006c5ab28a559b148d6cf4d6a0d1dd,4821ee780842e7aa34d8ef61ac6d3408,d8052a63d191ab3597792e0f268e4226,77eb8ae8e871f5bc9753ac1df5cb94e7,dafa4042195355a871b0cea63d5d2331,9.0,9.0,NO,Disconformidad con el fabricante,Disconformidad con el producto,Asesor,0.9916560277220501,GESTIONADO,Responsable 1,OBSERVACION
7745,Marca 4,2018-10-22,2018-10-23,Octubre,GESTIONADO,FUERA DE PLAZO,Sucursal 1,PV,fcf0a5545502f79c36e5ff43129890b3,6cc3f8a62d78e4e83a3b2e5c6f154cc7,96e28569aa89f9e2479f1bc572e1f75e,c3abd9aa7fb6eab5903942152ff27a19,c5723a19e0a452f01eef625223317fd7,10.0,10.0,NO,Varios,Asesoramiento: Nuevo problema; Reclamos al Taller: Trabajo parcial,Asesor,0.9913140616450848,GESTIONADO,Responsable 1,OBSERVACION
7746,Marca 4,2018-10-22,2018-10-23,Octubre,GESTIONADO,A TIEMPO,Sucursal 1,PV,42e1f9e95497c534ffb082647285eef1,ec60714b7020be28434470da8de0c3f3,de720b1ec407d71ecd15b88f05daa394,2940efab81e56f76b88ae3eb4faab098,c5723a19e0a452f01eef625223317fd7,9.0,10.0,NO,Condiciones generales,Políticas de la empresa,Asesor,0.9912684661681558,REVERTIDO,Responsable 2,OBSERVACION
7747,Marca 4,2018-10-22,2018-10-23,Octubre,GESTIONADO,A TIEMPO,Sucursal 1,PV,ff2ec0e40430914eb5e8b923d6116c8e,9128b011eb9b03828052658b38dc06ef,094f43f750beffff7498f88728cc67e8,baf40d222736a5c99735a05dcfc6d659,1c0efa682e6461e3ca25e679b07b30bc,9.0,10.0,NO,Varios,Asesoramiento: Incumplimiento de promesas; Reclamos al Taller: Tiempo de inmovilización en el taller,Asesor,0.9912684661681558,REVERTIDO,Responsable 2,OBSERVACION
7748,Marca 1,2018-10-22,2018-10-24,Octubre,GESTIONADO,A TIEMPO,Sucursal 1,PA,8b15daa6383e7624de26afc8ad1e2d41,dd8e94022e022084d7580fe8acf6db2f,5985e5d59a2db302d9e479df657b08df,a4a972b7cb3393365c49205f67dced3e,820473382ef6e4c5ee6ee8bfa7c23f3d,8.0,7.0,SI,Varios,"Asesoramiento: Sobre el proceso administrativo, Plazos de entrega; Condiciones de Atención del Personal: Indiferencia del personal",Ventas,0.9912456684296918,NO REVERTIDO,Responsable 2,BAJA CALIFICACION E INCIDENTE
7749,Marca 1,2018-10-22,2018-10-24,Octubre,GESTIONADO,FUERA DE PLAZO,Sucursal 1,VN,a34c82b2745a527c8a848ee31677c836,c4548e229a55455ff03755e3e384a634,a4e8187a14448563fa619ed6302700e7,872a5fd2739ab1f083e0927210a08556,bf1f0d902e73fba269132f04d2598043,8.0,9.0,SI,Varios,"Problemas de Gestoría: Faltante / error en documentación; Condiciones de Atención del Personal: Falta de competencias / habilidades del personal; Demoras en la Atención: Administracion, Entrega Física",Gestoria,0.9914280503374066,NO REVERTIDO,Responsable 2,BAJA CALIFICACION E INCIDENTE
7750,Marca 1,2018-10-22,2018-10-24,Octubre,GESTIONADO,A TIEMPO,Sucursal 1,VN,e7912dd5f30fa03b96fb39e1a0f22da2,0029b623072d60b77e30bc8bd80757bf,10511b26bf2e1188e81086f793a4d0df,b6ede09a2f9edd5c37ca5d0143441671,f47d34469fd6c600d644a355ce066db3,7.0,1.0,SI,Varios,"Asesoramiento: Omisión/error en la sucripcion o en la venta, Plazos de entrega; Condiciones de Atención del Personal: Otros; Demoras en la Atención: Entrega Física",Adjudicados,0.9912684661681558,NO REVERTIDO,Responsable 1,BAJA CALIFICACION E INCIDENTE
7751,Marca 1,2018-10-22,2018-10-24,Octubre,GESTIONADO,A TIEMPO,Sucursal 1,PA,43d8e7786987bd2e76e3206b8887aca3,dd8e94022e022084d7580fe8acf6db2f,7d6b619c1c7a9c855eadfb8e9d10e29e,4a38e50020dc10bbdcfb786cef62e92e,e3b607e87917ed713a09e6b858471087,-1.0,-1.0,NO,Asesoramiento,"Incumplimiento de promesas, Equipamiento de la unidad, Gastos, Facturación",Adjudicados,0.9912912639066204,NO REVERTIDO,Responsable 1,BAJA CALIFICACION
7752,Marca 1,2018-10-22,2018-10-24,Octubre,GESTIONADO,A TIEMPO,Sucursal 1,PV,aa582b03e5a21ff9bdfe6b108d0f8dc4,52fe854fd5ce5c08fca6ac41f1ebf4ac,399158acabdece93a86c5913075e1dd6,5c14f2aaf02087714863d1d4495fe15f,db9b5cefa23a02e3fb09f82563fcd53f,5.0,9.0,NO,Varios,Reclamos al Taller: Incidentes/detalles generados en el vehículo en su estancia en el taller; Condiciones de Atención del Personal: Indiferencia del personal,Taller,0.9912912639066204,REVERTIDO,Responsable 1,BAJA CALIFICACION
7753,Marca 1,2018-10-22,2018-10-24,Octubre,SIN GESTION,Sin Tratamiento,Sucursal 1,PV,3fdcf47c29f7993066bc6cc69e1447d9,5ddb224ccc347d0bd21137b0bf52130e,4f5950bcc65593150cdca1ebcd0ac6fc,e4f257b72a984b2c3afcb1fff636bfb7,39d7b05cd7a8cacdf1d505f2f33d6255,7.0,10.0,NO,Varios,Reclamos al Taller: Trabajo parcial; Asesoramiento: Consultas pendientes del Cliente,Asesor,0.0019378077694692801,SIN RESPUESTA,Responsable 2,BAJA CALIFICACION
7754,Marca 1,2018-10-22,2018-10-23,Octubre,GESTIONADO,FUERA DE PLAZO,Sucursal 1,PA,84c2dba22d4ddf529cff3a8e9d676f4d,a25675d8e5ffe874d55f9f8c16ee3c2c,45c841e3f5da60314636b970c52f4f76,f57f5cfe096c75e07d6c34da73ef0a0a,f02430db10500ad4384d1d476b12bf71,10.0,10.0,NO,Varios,Asesoramiento: Consultas pendientes del Cliente; Vehículo Entregado en Malas Condiciones: Rayas/ bollos / micro bollos / problemas de pintura,Entrega Fisica,0.9912912639066204,GESTIONADO,Responsable 2,OBSERVACION
7755,Marca 1,2018-10-22,2018-10-23,Octubre,GESTIONADO,A TIEMPO,Sucursal 1,PA,60a6f4587d10f16407f56df239fac7a1,dd8e94022e022084d7580fe8acf6db2f,6a188ba2a272676651559a94868140dd,8a076bf409b88ebcfe658118152e2b41,8848b65974a155e0bce8a20baa716c9b,10.0,10.0,NO,Asesoramiento,"Financiación, Incumplimiento de promesas",Ventas,0.9912456684296918,REVERTIDO,Responsable 2,OBSERVACION
7756,Marca 1,2018-10-22,2018-10-23,Octubre,GESTIONADO,FUERA DE PLAZO,Sucursal 1,VN,8faf9d2d82176b017d9eb3fe99382f47,77eff5d06343c6b723c0ee030a8b0134,51b5430118b29e13d2f6210d864fe52f,22254cf1e5c15a5a1f58b07de497cc90,307e2674148bf17cf7bf989e38a7e14d,9.0,9.0,NO,Asesoramiento,Plazos de entrega,Ventas,0.9912912639066204,GESTIONADO,Responsable 2,OBSERVACION
7757,Marca 1,2018-10-22,2018-10-23,Octubre,GESTIONADO,A TIEMPO,Sucursal 1,PA,51f47494adbec220201a0f66818474a6,ee28ab9178472ff97059aeddc36de287,24bd903ac687c35158b0d2f7ad4d6e56,ecb6a9059ccb72a9e7bf65bc9ba9c993,1c4b444fbf0ca1986085ac7076ab6d7a,9.0,10.0,NO,Problemas de gestoría,Faltante / error en documentación,Gestoria,0.9912456684296918,REVERTIDO,Responsable 1,OBSERVACION
7758,Marca 1,2018-10-22,2018-10-23,Octubre,GESTIONADO,FUERA DE PLAZO,Sucursal 1,PA,3d798ef61057a7762afebfe300afabf7,a25675d8e5ffe874d55f9f8c16ee3c2c,18406a6feaa2e193df404eb02b7c0fdb,fb9a09ae4112399c38492be14d2c7f79,088780a88301f7543f713066cc4771a5,9.0,9.0,NO,Vehículo entregado en malas condiciones,Pieza defectuosa,Entrega Fisica,0.9912912639066204,GESTIONADO,Responsable 1,OBSERVACION
7760,Marca 1,2018-10-22,2018-10-23,Octubre,SIN GESTION,Sin Tratamiento,Sucursal 1,PV,3fdcf47c29f7993066bc6cc69e1447d9,5ddb224ccc347d0bd21137b0bf52130e,6ab55526ec00f5aadae5fe789a5e32ac,52c68697f4992ec2c99f302d0fc41bc7,8bcbb2d76706e5e5a5d93b6a982a8574,10.0,10.0,NO,Disconformidad con el fabricante,Disponibilidad de repuestos,Repuestos,0.0019378077694692801,SIN RESPUESTA,Responsable 1,OBSERVACION
7761,Marca 1,2018-10-22,2018-10-23,Octubre,GESTIONADO,FUERA DE PLAZO,Sucursal 1,PV,61a423da4122794df98c8362238f9a78,61a423da4122794df98c8362238f9a78,41af0ba16c7e2315dde517aeaf4723a2,550655478ac5f80277e13fb6983ca309,afee97063896539480a5565756d32aee,9.0,9.0,NO,Varios,Disconformidad con el Fabricante: Disponibilidad de repuestos; Comunicación: Falta de comunicación ante el arribo de un repuesto,Repuestos,0.9914964435527996,GESTIONADO,Responsable 2,OBSERVACION
7762,Marca 3,2018-10-22,2018-10-24,Octubre,GESTIONADO,A TIEMPO,Sucursal 2,PV,973b522f65bc9ff13453331a5fe36536,973b522f65bc9ff13453331a5fe36536,dad8708b000445beadfaf84c9968cd10,ede5dc36537152949e188c3d7c54c0b0,23ad1ec0fbb9c3b1a3b79da3c0c9590c,6.0,1.0,SI,Varios,"Disconformidad con el Fabricante: Disconformidad con la marca, Políticas de precios; Asesoramiento: Nuevo problema",Asesor,0.9912684661681558,NO REVERTIDO,Responsable 1,BAJA CALIFICACION Y RETORNO
7763,Marca 3,2018-10-22,2018-10-24,Octubre,SIN GESTION,Sin Tratamiento,Sucursal 2,PV,973b522f65bc9ff13453331a5fe36536,973b522f65bc9ff13453331a5fe36536,1ac0ccc32c6d1f013313066caaf4935b,7f61190a063aa5c2bdb37ced9364d2f7,891143e9cbc62bccfa6dbaa3c9c3b73c,1.0,1.0,SI,Varios,"Reclamos al Taller: Mala reparación, Error en el diagnóstico, Trabajo parcial; Disconformidad con el Fabricante: Políticas de precios",Taller,0.0019378077694692801,SIN RESPUESTA,Responsable 1,BAJA CALIFICACION Y RETORNO
7765,Marca 3,2018-10-22,2018-10-23,Octubre,GESTIONADO,A TIEMPO,Sucursal 2,PV,973b522f65bc9ff13453331a5fe36536,973b522f65bc9ff13453331a5fe36536,ae0e461d641ca8f008ed6fbf1d8d4154,9cfc9768ef763206619643fdef9aa58b,23ad1ec0fbb9c3b1a3b79da3c0c9590c,10.0,9.0,NO,Asesoramiento,Nuevo problema,Asesor,0.9912456684296918,REVERTIDO,Responsable 2,OBSERVACION
7766,Marca 3,2018-10-22,2018-10-23,Octubre,GESTIONADO,A TIEMPO,Sucursal 2,PV,973b522f65bc9ff13453331a5fe36536,973b522f65bc9ff13453331a5fe36536,a8db1dc9f4227e2801345b1daadc988f,ac61f77c01bacd2ed7a74d0378954697,1ab003bdca139b0f8c178fd260a62737,10.0,10.0,NO,Varios,Reclamos al Taller: Trabajo parcial; Disconformidad con el Fabricante: Disconformidad con la marca,Asesor,0.9912684661681558,REVERTIDO,Responsable 2,OBSERVACION
7767,Marca 3,2018-10-22,2018-10-23,Octubre,GESTIONADO,A TIEMPO,Sucursal 2,PV,973b522f65bc9ff13453331a5fe36536,973b522f65bc9ff13453331a5fe36536,29c60cf0bbb0f1917c62829c044615ef,a935da36add275c567ad4119ebe75e06,1ab003bdca139b0f8c178fd260a62737,10.0,10.0,NO,Disconformidad con el fabricante,Políticas de precios,Asesor,0.9912684661681558,REVERTIDO,Responsable 2,OBSERVACION
7769,Marca 4,2018-10-22,2018-10-23,Octubre,GESTIONADO,FUERA DE PLAZO,Sucursal 2,PV,02a18f85af5adc433baf39ff903fcb4a,541baaea2fcc5fbd24cdc456c3b9f5bd,52cde157e5151ca9368c7dccc799c7af,0503f489ee9ba346e6308bd708d7fa06,c5723a19e0a452f01eef625223317fd7,9.0,9.0,NO,Varios,"Reclamos al Taller: Cuidado del vehículo en su estancia en el taller, Disconformidad sobre el trabajo realizado; Asesoramiento: Nuevo problema",Taller,0.9913368593835492,GESTIONADO,Responsable 1,OBSERVACION
7770,Marca 4,2018-10-22,2018-10-23,Octubre,GESTIONADO,FUERA DE PLAZO,Sucursal 2,PV,02a18f85af5adc433baf39ff903fcb4a,541baaea2fcc5fbd24cdc456c3b9f5bd,d45c0591d52a5af691ed40e93c0b82bc,4c21d229df8e3c94685596372d418a70,43e9b90c942233c3d03650eec93f789a,10.0,10.0,NO,Disconformidad con el fabricante,Disconformidad con el producto,Asesor,0.9913368593835492,GESTIONADO,Responsable 2,OBSERVACION
7771,Marca 1,2018-10-22,2018-10-23,Octubre,GESTIONADO,A TIEMPO,Sucursal 2,PA,70dbad5b4485fa1f3e6e3e38d531c6a1,16adec4b7868b7f3c0b3f613288ff590,4c8394e354cb0fa55e951a67693c9671,62be8ea43b32d85759ad132631b15e75,731ff673367f312cec42565370cbcdf8,10.0,10.0,NO,Asesoramiento,Consultas pendientes del Cliente,Entrega Fisica,0.9912684661681558,REVERTIDO,Responsable 2,OBSERVACION
7772,Marca 1,2018-10-22,2018-10-23,Octubre,GESTIONADO,FUERA DE PLAZO,Sucursal 2,PV,444c85f0fd5d405232efcca8383d9cad,e0d88be5601d9b08019ce371d6db7217,296634297e3de222b90cffa215b0a42f,a29fbce3194799351d0e78d93ff8af82,93ae83899af768334d82e1601748211f,10.0,10.0,NO,Asesoramiento,Agendamiento del Turno,Turnos,0.9915648367681926,GESTIONADO,Responsable 2,OBSERVACION
